trade_date,close_price,portfolio_value_A2C_Paper,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_A2C_Paper
2025-05-13,212.929993,184.4053780503619,168.4368377491955,178.47436048818003,181.79444312429038,120.75019139715289,154.0725185945977,212.929993,46.02537305036188
2025-05-14,212.330002,183.88576329049192,167.9622189071333,177.9714580622937,181.79444312429038,120.40994328524613,154.0725185945977,212.330002,45.50575829049191
2025-05-15,211.449997,183.88576329049192,167.26609687512118,177.23385258272464,181.79444312429038,119.910902400102,154.0725185945977,211.449997,45.50575829049191
2025-05-16,211.259995,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,119.8031544142847,154.0725185945977,211.259995,45.50575829049191
2025-05-19,208.779999,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,118.39677672439217,154.0725185945977,208.779999,45.50575829049191
2025-05-20,206.860001,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,117.30796756831359,154.0725185945977,206.860001,45.50575829049191
2025-05-21,202.089996,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,202.089996,45.50575829049191
2025-06-24,200.300003,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,200.300003,45.50575829049191
2025-06-25,201.559998,183.88576329049192,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,201.559998,45.50575829049191
2025-06-26,201.0,183.37486995504375,167.1157970719083,176.58262634343254,181.79444312429038,114.60295166801542,154.0725185945977,201.0,44.99486495504374
2025-06-27,201.080002,183.37486995504375,167.1157970719083,176.65290974279935,181.79444312429038,114.60295166801542,154.0725185945977,201.080002,44.99486495504374
2025-06-30,205.169998,183.37486995504375,167.1157970719083,180.2460551926209,181.79444312429038,114.60295166801544,154.0725185945977,205.169998,44.99486495504374
2025-07-01,207.820007,185.7433695431497,169.2742918352739,182.57414250134593,181.79444312429038,116.08318199558413,154.0725185945977,207.820007,47.363364543149686
2025-07-02,212.440002,189.87258429470393,173.03738660750875,186.63290295305504,181.79444312429038,118.66379840564751,154.0725185945977,212.440002,51.492579294703916
2025-07-03,213.550003,190.86467032584466,173.94150857306832,187.60806161884526,181.79444312429038,119.28381786363107,154.0725185945977,213.550003,52.484665325844645
2025-07-07,209.949997,187.64709154472393,171.00921887175608,184.44538244306358,181.79444312429038,117.27294240598953,154.0725185945977,209.949997,49.267086544723924
2025-07-08,210.009995,187.64709154472393,171.05808865627847,184.44538244306358,181.79444312429038,117.30645582394149,154.0725185945977,210.009995,49.267086544723924
2025-07-09,211.139999,187.64709154472393,171.97850353659857,184.44538244306358,181.79444312429038,117.93764846935285,154.0725185945977,211.139999,49.267086544723924
2025-07-10,212.410004,188.7757869393718,173.0129525297711,184.44538244306358,181.79444312429038,118.6470422552471,154.0725185945977,212.410004,50.3957819393718
2025-07-11,211.160004,187.6648706490345,171.9947980804062,184.44538244306358,181.79444312429038,117.94882277393181,154.0725185945977,211.160004,49.28486564903449
2025-07-21,212.479996,188.83799114176645,173.06996266274706,184.44538244306358,182.93086671788208,118.68613807759608,154.0725185945977,212.479996,50.45798614176644
2025-07-22,214.399994,190.5443567862585,174.6338462679244,184.44538244306358,184.58385478663467,119.7586020837452,154.0725185945977,214.399994,52.16435178625849
2025-07-23,214.149994,190.32217352819103,174.43021537805143,184.2303108623677,184.36862174098144,119.61895818748214,153.89286313411924,214.149994,51.94216852819102
2025-07-24,213.759995,189.97556853433883,174.11255200437316,183.89480005676847,184.03285905069455,119.40111426788737,153.6126013343947,213.759995,51.59556353433882
2025-07-25,213.880005,190.08222538554153,174.21030297674778,183.89480005676847,184.13617952192996,119.46814892384948,153.6126013343947,213.880005,51.70222038554152
2025-07-28,214.050003,190.08222538554153,174.34877035281428,183.89480005676847,184.2825362711098,119.56310565615719,153.6126013343947,214.050003,51.70222038554152
2025-07-29,211.270004,187.61351065027668,172.08439567195032,183.89480005676847,181.88914566437782,118.01026608828757,153.6126013343947,211.270004,49.23350565027667
2025-08-06,213.25,187.61351065027668,172.08439567195032,183.89480005676847,183.59378794222283,119.11624351238865,153.6126013343947,213.25,49.23350565027667
2025-08-07,220.029999,193.57843170347886,177.55558925024542,183.89480005676847,189.43090727940682,119.11624351238865,153.6126013343947,220.029999,55.198426703478845
2025-08-08,229.350006,201.77800606481605,185.0764697766386,191.68419619175953,197.45480124788529,124.16175652604443,160.1193073573528,229.350006,63.39800106481604
2025-08-11,227.179993,199.86886769629675,183.32535429853647,189.87056119394455,195.5865672194967,122.98699036639431,158.60432602128756,227.179993,61.488862696296735
2025-08-12,229.649994,199.86886769629675,185.31854834024392,191.9349176094305,197.71307057148297,124.3241591248773,160.32874214923817,229.649994,61.488862696296735
2025-08-13,233.330002,203.07165041473792,188.28817062745586,195.01056337793005,200.8813078909563,126.31638169019912,162.89791728163175,233.330002,64.6916454147379
2025-08-14,232.779999,202.5929720793944,187.84433975349214,194.55088655124598,200.4077926077226,126.0186300582476,162.5139360429111,232.779999,64.21296707939439
2025-08-15,231.589996,202.5929720793944,186.88405395230666,193.5563159711136,199.38328072761658,125.37440568987648,161.6831427090179,231.589996,64.21296707939439
2025-08-18,230.889999,202.5929720793944,186.31918379654027,193.5563159711136,198.780630782584,124.99545275850849,161.6831427090179,230.889999,64.21296707939439
2025-08-19,230.559998,202.5929720793944,186.05288591773072,193.5563159711136,198.49652230138955,124.8168022124285,161.6831427090179,230.559998,64.21296707939439
2025-08-20,226.009995,202.5929720793944,182.3812117486308,193.5563159711136,194.57927828770383,122.35359597785455,161.6831427090179,226.009995,64.21296707939439
2025-08-21,224.899994,202.5929720793944,181.48548442726965,193.5563159711136,193.62364270407122,121.75268178426317,161.6831427090179,224.899994,64.21296707939439
2025-08-22,227.759995,202.5929720793944,183.79339319025289,193.5563159711136,196.0859096072766,123.30098236650186,161.6831427090179,227.759995,64.21296707939439
2025-08-25,227.160004,202.0592788822599,183.30922395862984,193.5563159711136,195.56935804609842,122.97616904838135,161.6831427090179,227.160004,63.67927388225988
2025-08-26,229.309998,203.9717028547528,185.04418488800064,193.5563159711136,197.4203570731233,124.140097649109,161.6831427090179,229.309998,65.5916978547528
2025-08-27,230.490005,205.02132144648348,185.9964043087916,193.5563159711136,198.4362630751319,124.77891054642816,161.6831427090179,230.490005,66.64131644648347
2025-08-28,232.559998,206.86258436912073,187.66680756529883,193.5563159711136,200.21838666661557,125.89952951373971,161.6831427090179,232.559998,68.48257936912071
2025-08-29,232.139999,206.48899441676593,187.32788482627035,193.5563159711136,199.85679601085027,125.672157321828,161.6831427090179,232.139999,68.10898941676592
2025-09-02,229.720001,206.48899441676593,185.37504124663457,193.5563159711136,197.77334185079118,124.36205836996874,161.6831427090179,229.720001,68.10898941676592
2025-09-03,238.470001,206.48899441676593,192.43594845474507,193.5563159711136,205.30649844865493,129.09899031320526,161.6831427090179,238.470001,68.10898941676592
2025-09-04,239.779999,207.6233097124998,193.49306551998055,194.61958760170134,206.43431788601362,129.8081756128368,162.57132400098058,239.779999,69.24330471249979
2025-09-05,239.690002,207.54538213270948,193.42044146672245,194.546540729158,206.356836572375,129.75945450836875,162.51030585306526,239.690002,69.16537713270947
2025-09-08,237.880005,207.54538213270948,191.95984479655579,193.07744042400572,204.798551904642,128.77958792477307,161.28312422843027,237.880005,69.16537713270947
2025-09-09,234.350006,207.54538213270948,189.1112738955589,193.07744042400572,201.7594621609503,126.86857477932244,161.28312422843027,234.350006,69.16537713270947
2025-09-16,238.149994,207.54538213270948,192.17771534240842,193.07744042400572,205.0309941236935,128.92575015544992,161.28312422843027,238.149994,69.16537713270947
2025-09-17,238.990005,208.27744347380983,192.85557131095607,193.07744042400572,205.75418662734245,129.38050157700079,161.28312422843027,238.990005,69.89743847380981
2025-09-18,237.880005,207.31008936937386,191.95984479655579,193.07744042400572,204.798551904642,128.77958792477307,161.28312422843027,237.880005,68.93008436937384
2025-09-19,245.5,207.31008936937386,198.10888223898618,193.07744042400572,211.35885083149216,132.9047762359505,161.28312422843027,245.5,68.93008436937384
2025-09-22,256.079987,216.24425658117352,206.6465172641308,201.3982420927603,220.4675021314194,138.63239662215935,168.2337285366021,256.079987,77.8642515811735
