,close_price,position,action
416,130.25,LONG,HOLD
417,130.25,FLAT,SELL
418,130.970001,FLAT,HOLD
419,130.970001,FLAT,HOLD
420,130.970001,FLAT,HOLD
421,131.839996,FLAT,HOLD
422,131.839996,FLAT,HOLD
423,131.839996,FLAT,HOLD
424,130.240005,FLAT,HOLD
425,130.240005,FLAT,HOLD
426,130.240005,LONG,BUY
427,132.589996,LONG,HOLD
428,132.589996,LONG,HOLD
429,132.589996,FLAT,SELL
430,132.089996,FLAT,HOLD
431,132.089996,FLAT,HOLD
432,132.089996,FLAT,HOLD
433,133.619995,FLAT,HOLD
434,133.619995,FLAT,HOLD
435,133.619995,FLAT,HOLD
436,134.619995,FLAT,HOLD
437,134.619995,FLAT,HOLD
438,134.619995,FLAT,HOLD
439,136.929993,FLAT,HOLD
440,136.929993,FLAT,HOLD
441,136.929993,FLAT,HOLD
442,135.309998,FLAT,HOLD
443,135.309998,LONG,BUY
444,135.309998,LONG,HOLD
445,136.25,LONG,HOLD
446,136.25,LONG,HOLD
447,136.25,LONG,HOLD
448,136.970001,FLAT,SELL
449,136.970001,FLAT,HOLD
450,136.970001,FLAT,HOLD
451,138.490005,FLAT,HOLD
452,138.490005,FLAT,HOLD
453,138.490005,FLAT,HOLD
454,136.690002,FLAT,HOLD
455,136.690002,FLAT,HOLD
456,136.690002,LONG,BUY
457,136.410004,LONG,HOLD
458,136.410004,LONG,HOLD
459,136.410004,LONG,HOLD
460,137.199997,LONG,HOLD
461,137.199997,LONG,HOLD
462,137.199997,LONG,HOLD
463,136.929993,FLAT,SELL
464,136.929993,FLAT,HOLD
465,136.929993,FLAT,HOLD
466,134.990005,FLAT,HOLD
467,134.990005,LONG,BUY
468,134.990005,LONG,HOLD
469,133.289993,LONG,HOLD
470,133.289993,LONG,HOLD
471,133.289993,LONG,HOLD
472,132.520004,LONG,HOLD
473,132.520004,LONG,HOLD
474,132.520004,FLAT,SELL
475,132.570007,FLAT,HOLD
476,132.570007,FLAT,HOLD
477,132.570007,FLAT,HOLD
478,131.940002,LONG,BUY
479,131.940002,LONG,HOLD
480,131.940002,LONG,HOLD
481,132.600006,LONG,HOLD
482,132.600006,LONG,HOLD
483,132.600006,LONG,HOLD
484,135.800003,LONG,HOLD
485,135.800003,FLAT,SELL
486,135.800003,FLAT,HOLD
487,136.649994,FLAT,HOLD
488,136.649994,FLAT,HOLD
489,136.649994,FLAT,HOLD
490,138.339996,FLAT,HOLD
491,138.339996,FLAT,HOLD
492,138.339996,FLAT,HOLD
493,140.419998,FLAT,HOLD
494,140.419998,FLAT,HOLD
495,140.419998,FLAT,HOLD
496,141.490005,FLAT,HOLD
497,141.490005,FLAT,HOLD
498,141.490005,FLAT,HOLD
499,141.520004,FLAT,HOLD
500,141.520004,FLAT,HOLD
501,141.520004,FLAT,HOLD
502,140.369995,LONG,BUY
503,140.369995,LONG,HOLD
504,140.369995,LONG,HOLD
505,140.229996,LONG,HOLD
506,140.229996,LONG,HOLD
507,140.229996,LONG,HOLD
508,139.690002,LONG,HOLD
509,139.690002,LONG,HOLD
510,139.690002,LONG,HOLD
511,138.169998,LONG,HOLD
512,138.169998,LONG,HOLD
513,138.169998,FLAT,SELL
514,138.919998,FLAT,HOLD
515,138.919998,FLAT,HOLD
516,138.919998,FLAT,HOLD
517,136.389999,FLAT,HOLD
518,136.389999,FLAT,HOLD
519,136.389999,LONG,BUY
520,142.279999,LONG,HOLD
